year,period_type,period,source_file,department,is_hospital_total,n_inpatients,patient_days,n_infected_patients,n_infection_episodes,incidence_pct,episode_incidence_pct,incidence_per_1000_pd,episode_incidence_per_1000_pd,n_underreported,underreport_pct,site_aad,site_ascites,site_bsi_non_catheter,site_burn,site_cauti,site_clabsi,site_clabsi_episodes,site_cns_other,site_genital_other,site_gi,site_infectious_diarrhoea,site_intraabdominal,site_intracranial_abscess,site_lower_resp,site_meningitis_ventriculitis,site_myocarditis_pericarditis,site_oral_fungal,site_oral_fungal_episodes,site_osteomyelitis,site_other,site_perineal_incision,site_septicaemia,site_skin,site_soft_tissue,site_spinal_canal,site_ssi_deep,site_ssi_deep_episodes,site_ssi_organ_space,site_ssi_organ_space_episodes,site_ssi_superficial,site_upper_resp,site_uti,site_vaginal_cuff,site_vap,site_vascular_related
2023,quarter,1,2023-Q1,Coronary Care Unit,0,48,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,TCM Ward,0,240,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,TCM Anorectal Surgery Ward,0,337,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Breast & Thyroid Surgery Ward,0,354,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Obstetrics Ward,0,444,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Paediatrics Ward,0,936,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,General Practice Ward,0,304,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Endocrinology Ward,0,536,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Respiratory & Critical Care Ward 1,0,645,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Respiratory & Critical Care Ward 2,0,615,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Gynaecology Ward,0,471,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Rehabilitation Medicine Ward,0,308,,5,6,1.62,1.95,,,0,0.0,,,0,,2,,,0.0,,0.0,0.0,0.0,,3,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,1.0
2023,quarter,1,2023-Q1,Cardiology Ward 1,0,653,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Cardiology Ward 2,0,641,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Infectious Diseases Ward,0,496,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Neonatology Ward,0,134,,2,2,1.49,1.49,,,0,0.0,,,0,,0,,,0.0,,1.0,0.0,0.0,,1,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,General Surgery Ward 1,0,710,,6,7,0.85,0.99,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,1.0,,2,0.0,,,,,0,,1.0,1.0,0,,,,,,2.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Urology Ward,0,450,,1,1,0.22,0.22,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,1,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Gastroenterology Ward,0,789,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Burn & Plastic Surgery Ward,0,125,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Ophthalmology Ward,0,680,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Neurology Ward 1,0,624,,2,2,0.32,0.32,,,1,50.0,,,0,,2,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Neurology Ward 2,0,598,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Neurosurgery Ward,0,390,,11,13,2.82,3.33,,,0,0.0,,,2,,0,,,1.0,,0.0,0.0,0.0,,8,0.0,,,,,0,,1.0,0.0,0,,,,,,0.0,0.0,1,,0,0.0
2023,quarter,1,2023-Q1,Geriatrics Ward,0,233,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,ENT Ward,0,515,,1,1,0.19,0.19,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,1.0,0,,0,0.0
2023,quarter,1,2023-Q1,Hepatobiliary Surgery Ward,0,402,,1,1,0.25,0.25,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,1.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Nephrology Ward,0,365,,2,2,0.55,0.55,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,2,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Oncology Ward 1,0,781,,1,1,0.13,0.13,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,1,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Oncology Ward 2,0,106,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Cardiothoracic Surgery Ward,0,291,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Haematology Ward,0,326,,9,12,2.76,3.68,,,1,8.33333333333333,,,2,,0,,,0.0,,0.0,1.0,1.0,,4,0.0,,,,,3,,0.0,0.0,1,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Intensive Care Unit,0,300,,10,12,3.33,4.0,,,1,8.33333333333333,,,0,,0,,,0.0,,0.0,0.0,0.0,,4,1.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,7,0.0
2023,quarter,1,2023-Q1,Orthopaedics Ward 1,0,607,,1,1,0.16,0.16,,,0,0.0,,,0,,1,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Orthopaedics Ward 3,0,44,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Orthopaedics Ward 2,0,457,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Orthopaedics Ward 4,0,6,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Orthopaedics Ward 3,0,7,,0,0,0.0,0.0,,,0,0.0,,,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,,0,0.0
2023,quarter,1,2023-Q1,Hospital-wide,1,15056,,52,61,0.35,0.41,,,3,4.91803278688525,,,4,,5,,,1.0,,1.0,1.0,3.0,,26,1.0,,,,,3,,2.0,1.0,1,,,,,,2.0,1.0,1,,7,1.0
2023,quarter,2,2023-Q2,Coronary Care Unit,0,185,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,TCM Ward,0,270,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,TCM Anorectal Surgery Ward,0,428,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Breast & Thyroid Surgery Ward,0,415,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Obstetrics Ward,0,419,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Paediatrics Ward,0,1640,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,General Practice Ward,0,392,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Endocrinology Ward,0,636,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Respiratory & Critical Care Ward 1,0,749,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Respiratory & Critical Care Ward 2,0,540,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Gynaecology Ward,0,550,,3,3,0.55,0.55,,,0,0.0,,0.0,1,,0,,,0.0,,0.0,0.0,0.0,,2,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Rehabilitation Medicine Ward,0,352,,6,7,1.7,1.99,,,0,0.0,,0.0,1,,2,,,0.0,,0.0,0.0,0.0,,4,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Cardiology Ward 1,0,619,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Cardiology Ward 2,0,709,,2,2,0.28,0.28,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,1,0.0,,0.0,,,1,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Infectious Diseases Ward,0,512,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Neonatology Ward,0,178,,2,2,1.12,1.12,,,0,0.0,,0.0,0,,0,,,0.0,,1.0,1.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,General Surgery Ward 1,0,736,,5,5,0.68,0.68,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,1,0.0,,1.0,,,0,,0.0,0.0,0,,0.0,,0.0,,2.0,0.0,1,,0,
2023,quarter,2,2023-Q2,Urology Ward,0,483,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Gastroenterology Ward,0,865,,1,1,0.12,0.12,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,1,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Burn & Plastic Surgery Ward,0,172,,1,2,0.58,1.16,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,2,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Ophthalmology Ward,0,703,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Neurology Ward 1,0,703,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Neurology Ward 2,0,663,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Neurosurgery Ward,0,360,,14,15,3.89,4.17,,,0,0.0,,0.0,0,,2,,,1.0,,0.0,0.0,0.0,,6,1.0,,0.0,,,0,,1.0,0.0,0,,1.0,,1.0,,2.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Geriatrics Ward,0,270,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,ENT Ward,0,619,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Hepatobiliary Surgery Ward,0,381,,1,1,0.26,0.26,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,1.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Nephrology Ward,0,337,,2,2,0.59,0.59,,,0,0.0,,1.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,1.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Oncology Ward 1,0,699,,1,1,0.14,0.14,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Oncology Ward 2,0,377,,0,0,0.0,0.0,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Cardiothoracic Surgery Ward,0,403,,2,3,0.5,0.74,,,1,33.3333333333333,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,2,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,1.0,0,,0,
2023,quarter,2,2023-Q2,Haematology Ward,0,360,,14,15,3.89,4.17,,,0,0.0,,0.0,5,,0,,,0.0,,0.0,1.0,1.0,,6,0.0,,0.0,,,2,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Intensive Care Unit,0,307,,7,8,2.28,2.61,,,1,12.5,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,3,1.0,,0.0,,,0,,0.0,0.0,1,,0.0,,0.0,,0.0,0.0,0,,3,
2023,quarter,2,2023-Q2,Orthopaedics Ward 1,0,510,,1,1,0.2,0.2,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Orthopaedics Ward 3,0,426,,3,3,0.7,0.7,,,0,0.0,,0.0,0,,1,,,0.0,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,0.0,0.0,0,,0.0,,0.0,,1.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Orthopaedics Ward 2,0,488,,1,1,0.2,0.2,,,0,0.0,,0.0,0,,0,,,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,1.0,0.0,0,,0.0,,0.0,,0.0,0.0,0,,0,
2023,quarter,2,2023-Q2,Hospital-wide,1,17462,,65,72,0.37,0.41,,,2,2.77777777777778,,1.0,7,,5,,,1.0,,1.0,2.0,2.0,,30,2.0,,1.0,,,4,,2.0,1.0,1,,1.0,,1.0,,5.0,1.0,1,,3,
2023,quarter,3,2023-Q3,Coronary Care Unit,0,200,,1,1,0.5,0.5,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,1,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,TCM Ward,0,267,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,TCM Anorectal Surgery Ward,0,360,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Breast & Thyroid Surgery Ward,0,411,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Obstetrics Ward,0,435,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Paediatrics Ward,0,1088,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,General Practice Ward,0,348,,1,1,0.29,0.29,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,1,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Endocrinology Ward,0,550,,3,3,0.55,0.55,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,1,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,2.0,0,0.0,0,
2023,quarter,3,2023-Q3,Respiratory & Critical Care Ward 1,0,709,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Respiratory & Critical Care Ward 2,0,341,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Gynaecology Ward,0,603,,1,1,0.17,0.17,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,1.0,0,
2023,quarter,3,2023-Q3,Rehabilitation Medicine Ward,0,304,,7,7,2.3,2.3,,,0,0.0,,,0,,2,0.0,,,,0.0,,,,3,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,2,0.0,0,
2023,quarter,3,2023-Q3,Cardiology Ward 1,0,537,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Cardiology Ward 2,0,622,,4,4,0.64,0.64,,,0,0.0,,,1,,0,0.0,,,,0.0,,,,3,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Infectious Diseases Ward,0,502,,1,1,0.2,0.2,,,0,0.0,,,0,,1,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Neonatology Ward,0,126,,1,1,0.79,0.79,,,0,0.0,,,0,,0,0.0,,,,1.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,General Surgery Ward 1,0,752,,3,3,0.4,0.4,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,1,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,2.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Urology Ward,0,536,,1,1,0.19,0.19,,,1,100.0,,,1,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Gastroenterology Ward,0,878,,4,4,0.46,0.46,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,4.0,0,0.0,0,
2023,quarter,3,2023-Q3,Burn & Plastic Surgery Ward,0,245,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Ophthalmology Ward,0,603,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Neurology Ward 1,0,655,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Neurology Ward 2,0,648,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Neurosurgery Ward,0,278,,9,9,3.24,3.24,,,1,11.11,,,0,,2,0.0,,,,0.0,,,,4,1.0,,1.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,1,
2023,quarter,3,2023-Q3,Geriatrics Ward,0,223,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,ENT Ward,0,700,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Hepatobiliary Surgery Ward,0,368,,0,0,0.0,0.0,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Nephrology Ward,0,338,,2,2,0.59,0.59,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,2,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Oncology Ward 1,0,767,,1,1,0.13,0.13,,,0,0.0,,,1,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
2023,quarter,3,2023-Q3,Oncology Ward 2,0,373,,1,1,0.27,0.27,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,0,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,1,0.0,0,
2023,quarter,3,2023-Q3,Cardiothoracic Surgery Ward,0,377,,1,1,0.27,0.27,,,0,0.0,,,0,,0,0.0,,,,0.0,,,,1,0.0,,0.0,,,0,,0.0,0.0,0,,,,,,0.0,0.0,0,0.0,0,
