year,period,year_month,source_file,department,is_hospital_total,n_inpatients,patient_days,n_infected_patients,n_infection_episodes,incidence_pct,episode_incidence_pct,incidence_per_1000_pd,episode_incidence_per_1000_pd,n_underreported,underreport_pct,site_aad,site_ascites,site_bsi_non_catheter,site_burn,site_cauti,site_clabsi,site_clabsi_episodes,site_cns_other,site_genital_other,site_gi,site_infectious_diarrhoea,site_intraabdominal,site_intracranial_abscess,site_lower_resp,site_meningitis_ventriculitis,site_myocarditis_pericarditis,site_oral_fungal,site_oral_fungal_episodes,site_osteomyelitis,site_other,site_perineal_incision,site_septicaemia,site_skin,site_soft_tissue,site_spinal_canal,site_ssi_deep,site_ssi_deep_episodes,site_ssi_organ_space,site_ssi_organ_space_episodes,site_ssi_superficial,site_upper_resp,site_uti,site_vaginal_cuff,site_vap,site_vascular_related
2023,11,2023-11,2023-11,TCM Anorectal Surgery Ward,0,114,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Breast & Thyroid Surgery Ward,0,124,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Obstetrics Ward,0,208,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Paediatrics Ward,0,722,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,General Practice Ward,0,149,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Endocrinology Ward,0,187,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Respiratory & Critical Care Ward 1,0,284,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Respiratory & Critical Care Ward 2,0,193,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Gynaecology Ward,0,189,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Rehabilitation Medicine Ward,0,172,,1,1,0.58,0.58,,,0.0,0.0,,,0,,0,,,,,,,0.0,,1,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Cardiology Ward 1,0,254,,2,2,0.79,0.79,,,0.0,0.0,,,0,,0,,,,,,,0.0,,2,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Cardiology Ward 2,0,289,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Infectious Diseases Ward,0,180,,1,1,0.56,0.56,,,0.0,0.0,,,0,,0,,,,,,,0.0,,1,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Neonatology Ward,0,73,,1,1,1.37,1.37,,,0.0,0.0,,,0,,0,,,,,,,0.0,,1,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,General Surgery Ward 1,0,239,,2,2,0.84,0.84,,,0.0,0.0,,,0,,1,,,,,,,0.0,,0,,,,,,,,,,0.0,,1.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Urology Ward,0,189,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Gastroenterology Ward,0,330,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Burn & Plastic Surgery Ward,0,54,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Ophthalmology Ward,0,205,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Neurology Ward 1,0,253,,1,1,0.4,0.4,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,1.0,0.0,,0.0,
2023,11,2023-11,2023-11,Neurology Ward 2,0,272,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Neurosurgery Ward,0,149,,6,7,4.03,4.7,,,0.0,0.0,,,0,,3,,,,,,,0.0,,1,,,,,,,,,,0.0,,0.0,,2.0,,,0.0,1.0,,0.0,
2023,11,2023-11,2023-11,Geriatrics Ward,0,118,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,ENT Ward,0,238,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Hepatobiliary Surgery Ward,0,133,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Nephrology Ward,0,141,,2,2,1.42,1.42,,,0.0,0.0,,,0,,0,,,,,,,0.0,,1,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,
2023,11,2023-11,2023-11,Oncology Ward 1,0,293,,3,3,1.02,1.02,,,0.0,0.0,,,1,,1,,,,,,,1.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Oncology Ward 2,0,179,,1,1,0.56,0.56,,,0.0,0.0,,,0,,0,,,,,,,0.0,,1,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Cardiothoracic Surgery Ward,0,154,,1,1,0.65,0.65,,,0.0,0.0,,,0,,0,,,,,,,0.0,,1,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Haematology Ward,0,158,,5,8,3.16,5.06,,,0.0,0.0,,,1,,0,,,,,,,0.0,,7,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Intensive Care Unit,0,125,,6,6,4.8,4.8,,,0.0,0.0,,,1,,1,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,1.0,,3.0,
2023,11,2023-11,2023-11,Orthopaedics Ward 1,0,176,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Orthopaedics Ward 3,0,167,,1,1,0.6,0.6,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,1.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Orthopaedics Ward 2,0,145,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,,,,,,,0.0,,0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,
2023,11,2023-11,2023-11,Hospital-wide,1,6686,,33,37,0.49,0.55,,,0.0,0.0,,,3,,6,,,,,,,1.0,,16,,,,,,,,,,1.0,,1.0,,2.0,,,1.0,3.0,,3.0,
2023,12,2023-12,2023-12,Coronary Care Unit,0,94,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,TCM Ward,0,91,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,TCM Anorectal Surgery Ward,0,122,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Breast & Thyroid Surgery Ward,0,102,,1,1,0.98,0.98,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,1.0,0.0,,0.0,
2023,12,2023-12,2023-12,Obstetrics Ward,0,212,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Paediatrics Ward,0,800,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,General Practice Ward,0,210,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Endocrinology Ward,0,189,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Respiratory & Critical Care Ward 1,0,290,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Respiratory & Critical Care Ward 2,0,225,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Gynaecology Ward,0,174,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Rehabilitation Medicine Ward,0,152,,3,4,1.97,2.63,,,0.0,0.0,,,0,,1,0.0,,,,,0.0,0.0,,3,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Cardiology Ward 1,0,230,,1,1,0.43,0.43,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,1,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Cardiology Ward 2,0,291,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Infectious Diseases Ward,0,183,,2,2,1.09,1.09,,,0.0,0.0,,,0,,1,0.0,,,,,0.0,0.0,,1,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Neonatology Ward,0,91,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,General Surgery Ward 1,0,225,,1,1,0.44,0.44,,,1.0,100.0,,,0,,0,0.0,,,,,0.0,1.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Urology Ward,0,162,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Gastroenterology Ward,0,337,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Burn & Plastic Surgery Ward,0,54,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Ophthalmology Ward,0,180,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Neurology Ward 1,0,256,,1,1,0.39,0.39,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,1,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Neurology Ward 2,0,262,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Neurosurgery Ward,0,171,,1,1,0.58,0.58,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,1,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Geriatrics Ward,0,116,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,ENT Ward,0,209,,1,2,0.48,0.96,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,1,0.0,1.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Hepatobiliary Surgery Ward,0,120,,1,3,0.83,2.5,,,0.0,0.0,,,1,,0,0.0,,,,,0.0,1.0,,0,0.0,0.0,,,,1.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Nephrology Ward,0,143,,2,2,1.4,1.4,,,0.0,0.0,,,0,,0,0.0,,,,,1.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,1.0,,0.0,
2023,12,2023-12,2023-12,Oncology Ward 1,0,293,,4,4,1.37,1.37,,,1.0,25.0,,,1,,0,0.0,,,,,0.0,1.0,,1,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,1.0,,0.0,
2023,12,2023-12,2023-12,Oncology Ward 2,0,179,,1,1,0.56,0.56,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,1,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Cardiothoracic Surgery Ward,0,140,,1,2,0.71,1.43,,,0.0,0.0,,,1,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,1.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Haematology Ward,0,158,,1,1,0.63,0.63,,,0.0,0.0,,,1,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Intensive Care Unit,0,124,,4,4,3.23,3.23,,,0.0,0.0,,,1,,0,1.0,,,,,0.0,0.0,,0,1.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,1.0,
2023,12,2023-12,2023-12,Orthopaedics Ward 1,0,213,,2,2,0.94,0.94,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,1,0.0,0.0,,,,0.0,,,,,,1.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Orthopaedics Ward 3,0,159,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Orthopaedics Ward 2,0,174,,0,0,0.0,0.0,,,0.0,0.0,,,0,,0,0.0,,,,,0.0,0.0,,0,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,
2023,12,2023-12,2023-12,Hospital-wide,1,6798,,27,32,0.4,0.47,,,2.0,6.25,,,5,,2,1.0,,,,,1.0,3.0,,11,1.0,1.0,,,,1.0,,,,,,1.0,,,,1.0,1.0,2.0,,1.0,
2024,1,2024-01,2024-01,Coronary Care Unit,0,50,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,TCM Ward,0,132,961.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,TCM Anorectal Surgery Ward,0,157,780.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Breast & Thyroid Surgery Ward,0,150,333.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Obstetrics Ward,0,194,885.0,1,1,0.52,0.52,1.13,1.13,0.0,0.0,,,0,,1,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Paediatrics Ward,0,687,3332.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,General Practice Ward,0,209,1577.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Endocrinology Ward,0,254,1504.0,1,1,0.39,0.39,0.66,0.66,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,1.0,0.0,,0.0,
2024,1,2024-01,2024-01,Respiratory & Critical Care Ward 1,0,279,1918.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Respiratory & Critical Care Ward 2,0,230,1538.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Gynaecology Ward,0,225,984.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Rehabilitation Medicine Ward,0,138,1619.0,3,3,2.17,2.17,1.85,1.85,0.0,0.0,,,1,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,2.0,,0.0,
2024,1,2024-01,2024-01,Cardiology Ward 1,0,266,1678.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Cardiology Ward 2,0,296,1780.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Infectious Diseases Ward,0,243,1441.0,1,1,0.41,0.41,0.69,0.69,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,1,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Neonatology Ward,0,80,318.0,2,2,2.5,2.5,6.29,6.29,0.0,0.0,,,0,,0,,,0.0,,,1.0,,,0,,,,,,,,,,0.0,,,,0.0,,,1.0,0.0,,0.0,
2024,1,2024-01,2024-01,General Surgery Ward 1,0,278,1644.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Urology Ward,0,177,1067.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Gastroenterology Ward,0,357,2036.0,1,1,0.28,0.28,0.49,0.49,1.0,100.0,,,1,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Burn & Plastic Surgery Ward,0,66,517.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Ophthalmology Ward,0,256,683.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Neurology Ward 1,0,273,1937.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Neurology Ward 2,0,272,1809.0,1,1,0.37,0.37,0.55,0.55,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,1,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Neurosurgery Ward,0,148,1310.0,5,5,3.38,3.38,3.82,3.82,1.0,20.0,,,0,,3,,,1.0,,,0.0,,,0,,,,,,,,,,0.0,,,,1.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Geriatrics Ward,0,130,911.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,ENT Ward,0,273,1299.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Hepatobiliary Surgery Ward,0,161,772.0,1,1,0.62,0.62,1.3,1.3,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,1,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Nephrology Ward,0,130,888.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Oncology Ward 1,0,297,1849.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Oncology Ward 2,0,181,1534.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Cardiothoracic Surgery Ward,0,157,834.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Haematology Ward,0,167,1046.0,5,5,2.99,2.99,4.78,4.78,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,5,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Intensive Care Unit,0,129,726.0,4,4,3.1,3.1,5.51,5.51,1.0,25.0,,,0,,0,,,0.0,,,0.0,,,1,,,,,,,,,,0.0,,,,2.0,,,0.0,0.0,,1.0,
2024,1,2024-01,2024-01,Orthopaedics Ward 1,0,245,1523.0,1,1,0.41,0.41,0.66,0.66,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,1.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Orthopaedics Ward 3,0,191,1606.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,
2024,1,2024-01,2024-01,Orthopaedics Ward 2,0,214,1546.0,2,2,0.93,0.93,1.29,1.29,0.0,0.0,,,0,,0,,,0.0,,,0.0,,,1,,,,,,,,,,0.0,,,,0.0,,,0.0,1.0,,0.0,
2024,1,2024-01,2024-01,Hospital-wide,1,7313,46272.0,28,28,0.38,0.38,0.61,0.61,3.0,10.7142857142857,,,2,,4,,,1.0,,,1.0,,,10,,,,,,,,,,1.0,,,,3.0,,,2.0,3.0,,1.0,
2024,2,2024-02,2024-02,Coronary Care Unit,0,90,250.0,1,1,1.11,1.11,4.0,4.0,0.0,0.0,,,0,,0,,,,,0.0,,0.0,,1,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,0.0,
2024,2,2024-02,2024-02,TCM Ward,0,111,762.0,1,1,0.9,0.9,1.31,1.31,0.0,0.0,,,1,,0,,,,,0.0,,0.0,,0,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,0.0,
2024,2,2024-02,2024-02,TCM Anorectal Surgery Ward,0,149,795.0,1,1,0.67,0.67,1.26,1.26,1.0,100.0,,,0,,0,,,,,0.0,,0.0,,0,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,1.0,0.0,,0.0,
